fold,prec@1,prec@3,prec@5,prec@10,rec@1,rec@3,rec@5,rec@10,f1@1,f1@3,f1@5,f1@10,map@1,map@3,map@5,map@10,auc
1,0.15217391304347827,0.0507246376811594,0.03913043478260871,0.024275362318840595,0.15217391304347827,0.15217391304347827,0.1956521739130435,0.2427536231884058,0.15217391304347827,0.08454106280193235,0.06521739130434781,0.04413702239789195,0.15217391304347827,0.15217391304347827,0.16195652173913042,0.168958477110651,0.6203079710144926
2,0.11278195488721804,0.037593984962406006,0.02857142857142858,0.019548872180451135,0.11278195488721804,0.11278195488721804,0.14285714285714285,0.19548872180451127,0.11278195488721804,0.06265664160401002,0.04761904761904761,0.035543403964456585,0.11278195488721804,0.11278195488721804,0.11954887218045113,0.12676184508891275,0.5966478696741854
